TIME,EKTH,HS_PART,WP_PART,WSPD_ECMWF,WDIR_ECMWF,BOT_DEPTH,DIST2COAST,Outlier_Label
2022-03-17 12:00:00,36.09611,1.0194051,243.51712,9.796999,211.021,-3556.7942,1204.25,1
2022-03-17 15:00:00,21.635023,0.7175732,261.62317,7.798402,153.78722,-4152.015,503.24854,0
2022-03-17 18:00:00,4.492036,0.55883354,198.07565,7.2119045,112.62857,-3521.1506,234.90475,0
2022-03-17 21:00:00,17.892033,0.7542431,293.10123,9.687187,178.91751,-4281.495,1084.5781,0
2022-03-18 00:00:00,14.082978,0.69787866,283.4275,7.523,180.22221,-4433.621,889.3,0
2022-03-18 03:00:00,35.17519,0.9197091,256.95062,8.003375,193.35336,-4820.327,834.025,0
2022-03-18 06:00:00,10.992922,0.69342077,241.85727,7.4750443,147.8593,-3421.5723,415.0,0
2022-03-18 09:00:00,52.65169,1.177662,336.28964,9.32923,259.74588,-4568.0884,833.4359,1
2022-03-18 12:00:00,17.957537,0.793191,309.65668,9.679858,201.43211,-4013.8376,1304.5352,0
2022-03-18 15:00:00,24.86835,0.81791115,281.5166,9.11632,189.79932,-4427.92,721.2708,0
2022-03-18 18:00:00,21.000908,0.72076476,243.59773,8.267633,166.01796,-3806.1592,465.01074,0
2022-03-18 21:00:00,22.351347,0.79106563,284.1516,10.0106945,197.40154,-4025.606,775.4583,0
2022-03-19 03:00:00,24.967896,0.7607627,251.13913,7.6964064,183.1536,-4859.587,648.1406,0
2022-03-19 06:00:00,13.336898,0.7107984,261.03046,8.360788,178.59053,-4162.9624,538.8289,0
2022-03-19 09:00:00,20.916489,0.8665899,247.47281,8.451589,217.20558,-4699.4795,897.1111,0
2022-03-19 12:00:00,15.088246,0.74651515,322.6822,8.467671,177.51822,-4129.191,945.23285,0
2022-03-19 15:00:00,26.275333,0.8048056,243.65182,9.007133,181.86452,-4709.8306,679.23773,0
2022-03-19 18:00:00,6.102778,0.56019115,237.76245,9.14111,85.475,-3350.1282,243.83333,0
2022-03-19 21:00:00,40.50048,0.91527617,286.7229,9.250345,198.49121,-4483.5806,1077.9482,0
2022-03-20 03:00:00,21.19133,0.8024975,240.36116,8.492529,156.72711,-4969.111,858.0575,0
2022-03-20 06:00:00,5.383889,0.58677924,241.27934,7.3756514,74.317825,-3487.6404,264.17392,0
2022-03-20 09:00:00,19.705166,0.81040317,298.81134,11.071859,240.87906,-4453.5303,780.8372,0
2022-03-20 12:00:00,24.640482,0.8412795,276.84552,9.202556,197.57535,-4061.1445,1089.6555,0
2022-03-20 15:00:00,20.73383,0.7483014,262.7657,8.741764,193.78339,-4348.462,726.10297,0
2022-03-20 18:00:00,16.781391,0.7277109,249.85498,8.96866,186.58618,-3994.607,454.09277,0
2022-03-20 21:00:00,21.532614,0.80438775,270.6067,8.064926,181.84402,-4143.38,900.1642,0
2022-03-21 03:00:00,16.699533,0.6400484,252.59409,7.346923,116.79616,-4683.371,319.8846,0
2022-03-21 06:00:00,25.653477,0.80788296,256.58148,8.196667,161.93147,-3923.7532,451.37656,0
2022-03-21 09:00:00,30.425753,0.8736684,299.69348,10.567812,193.6278,-4654.023,723.8906,0
2022-03-21 12:00:00,14.136527,0.7666336,285.96396,9.094458,217.48903,-4166.097,1030.3011,0
2022-03-21 15:00:00,38.199783,0.8486792,254.26608,9.0511265,176.90646,-3987.9797,652.9859,0
2022-03-21 18:00:00,4.8610315,0.5873168,219.19312,7.8690476,74.88094,-4125.828,245.42857,0
2022-03-21 21:00:00,15.312028,0.72469014,290.69562,9.638858,199.54019,-4138.033,898.2544,0
2022-03-22 00:00:00,44.890965,1.3265,255.83069,11.434999,303.755,-2934.081,357.5,1
2022-03-22 03:00:00,13.020395,0.67434,240.20944,6.9714284,120.70701,-5068.7417,929.8831,0
2022-03-22 06:00:00,4.878468,0.6987595,255.36292,7.9427266,74.68,-3229.9087,256.63635,0
2022-03-22 09:00:00,31.505512,0.97353333,276.75305,10.381507,220.6359,-4211.471,1154.7808,1
2022-03-22 12:00:00,35.705746,0.9098876,307.15274,9.303012,227.83855,-4061.189,786.79517,0
2022-03-22 15:00:00,21.98599,0.700717,243.54305,7.044966,159.10236,-4621.4624,534.26843,0
2022-03-22 18:00:00,14.365475,0.7064638,237.85197,6.2300005,162.9235,-3014.9294,224.86487,0
2022-03-22 21:00:00,13.106946,0.7572487,256.72638,7.6295643,161.10088,-4631.734,1007.43475,0
2022-03-23 00:00:00,56.328445,1.4687501,397.11264,15.275999,250.70801,-3586.5679,519.4,1
2022-03-23 03:00:00,32.800713,0.8650425,257.2865,6.6908336,150.32283,-4521.151,706.2167,0
2022-03-23 06:00:00,14.212623,0.6953317,252.59073,8.080159,168.71368,-3753.7007,511.128,0
2022-03-23 12:00:00,23.009008,0.83857346,308.45078,8.723888,204.52528,-3957.399,1260.2778,0
2022-03-23 15:00:00,26.589514,0.80419695,279.75012,8.915394,176.73262,-4453.0273,690.5395,0
2022-03-23 18:00:00,5.483939,0.5011548,223.19803,5.693111,150.49934,-3186.4456,221.84445,0
2022-03-23 21:00:00,31.659603,0.9494386,295.49265,9.701315,233.39209,-3992.8823,963.7632,1
2022-03-24 03:00:00,23.226786,0.72019327,246.9511,7.0814924,90.05031,-4788.313,804.13434,0
2022-03-24 06:00:00,16.834452,0.7362231,265.7889,7.617903,157.8033,-3770.24,456.92743,0
2022-03-24 09:00:00,34.46244,0.9161514,307.28622,8.298539,229.73293,-4604.056,910.97754,0
2022-03-24 12:00:00,28.024614,0.9626298,342.67413,9.840313,210.64249,-3765.8647,946.625,1
2022-03-24 15:00:00,21.77179,0.77645236,272.82535,9.1119585,154.20894,-4499.5137,601.5664,0
2022-03-24 18:00:00,9.935237,0.5499459,247.6763,6.126666,82.77334,-3102.9363,226.88889,0
2022-03-25 03:00:00,17.144257,0.77511144,268.7704,7.6562753,138.0336,-4810.13,824.28723,0
2022-03-25 06:00:00,31.235989,0.8162292,267.7729,7.6447053,190.75232,-2997.0957,338.22058,0
2022-03-25 09:00:00,28.974245,0.92539966,270.35126,8.431429,215.41858,-4375.24,784.7143,1
2022-03-25 12:00:00,21.979088,0.83038443,313.2394,8.192318,206.09203,-4093.235,1288.9711,0
2022-03-25 15:00:00,28.590298,0.8426933,295.3737,8.817324,188.08324,-4433.619,759.77954,0
2022-03-25 18:00:00,16.05997,0.7225575,237.49248,6.6601133,181.99716,-3849.9993,470.8409,0
2022-03-25 21:00:00,23.30076,0.8598239,287.7306,7.771584,199.51744,-4045.0798,863.1485,0
2022-03-26 03:00:00,11.868963,0.6143304,253.3241,6.9905086,130.6339,-4927.0356,468.22034,0
2022-03-26 06:00:00,34.91591,0.9437386,276.7001,8.588161,178.24228,-4109.9463,463.54413,1
2022-03-26 09:00:00,20.048391,0.7866682,305.74118,8.984838,222.01791,-4763.678,827.1129,0
2022-03-26 12:00:00,28.067528,0.98124206,319.34637,8.841666,199.19978,-4205.306,958.631,1
2022-03-26 15:00:00,24.961918,0.8351372,262.60782,8.45475,180.88043,-4076.6157,607.28125,0
2022-03-26 18:00:00,3.9421675,0.5593673,208.60995,4.9741173,176.63528,-3976.0928,226.64706,0
2022-03-26 21:00:00,11.319207,0.7282267,234.17781,4.2564707,98.97882,-4828.2617,1272.5883,0
2022-03-27 00:00:00,17.83438,0.79649824,302.25757,7.9521275,193.39233,-3505.6938,680.8723,0
2022-03-27 03:00:00,15.722041,0.74193287,250.09836,6.855625,147.85112,-5044.61,918.75,0
2022-03-27 06:00:00,27.692112,0.8618673,263.54742,7.419222,177.00166,-3399.9595,421.2,0
2022-03-27 09:00:00,20.323835,0.86876994,309.75223,9.633191,236.82935,-4279.0825,867.21277,0
2022-03-27 12:00:00,30.208002,0.9016609,301.06976,8.917253,206.96284,-4162.172,1081.7142,0
2022-03-27 15:00:00,33.23537,0.899586,273.8736,7.3859997,172.1616,-4573.248,659.4,0
2022-03-27 18:00:00,13.512983,0.6358404,237.22559,6.1728578,181.74518,-3770.1968,406.65933,0
2022-03-27 21:00:00,25.82522,0.96041775,313.06775,8.328542,215.94948,-4197.493,986.625,1
2022-03-28 00:00:00,18.185352,0.880546,277.8504,7.413333,271.03867,-4808.976,636.8333,0
2022-03-28 03:00:00,6.2816133,0.5302109,221.97372,6.086222,103.25578,-4524.8154,245.68889,0
2022-03-28 06:00:00,22.509823,0.8258464,275.57062,6.8311687,169.58754,-3828.5146,515.6558,0
2022-03-28 09:00:00,35.677303,1.1145523,318.84152,9.310665,208.153,-4484.961,679.81665,1
2022-03-28 12:00:00,17.758747,0.7925859,263.82928,8.2797365,181.94316,-4024.0007,1155.0132,0
2022-03-28 15:00:00,24.949816,0.87302464,267.36038,7.8917994,187.93427,-4299.8325,687.17334,0
2022-03-28 18:00:00,2.8458517,0.45000702,225.89795,5.077647,159.73233,-3906.713,189.70589,0
2022-03-28 21:00:00,27.086369,0.95804244,280.5146,7.542325,200.35255,-4257.2153,958.48834,1
2022-03-29 03:00:00,17.325771,0.71166503,245.5293,6.155833,122.439995,-4882.634,872.8889,0
2022-03-29 06:00:00,12.606595,0.7302383,239.18135,6.396542,163.3644,-3666.0515,438.3458,0
2022-03-29 09:00:00,35.93339,0.9044236,262.92105,8.132551,204.95093,-4531.216,946.4388,0
2022-03-29 12:00:00,15.624421,0.8680808,292.39935,10.727358,229.78377,-3516.4583,852.283,0
2022-03-29 15:00:00,12.287491,0.65709084,241.70747,7.063833,138.2705,-4231.2515,505.9042,0
2022-03-29 18:00:00,12.0059805,0.6498219,241.5104,7.571,177.20749,-3586.2676,238.55,0
2022-03-29 21:00:00,14.588142,0.76731634,274.1727,8.144843,188.87766,-4280.536,1084.6406,0
2022-03-30 00:00:00,28.264807,0.78769064,288.87125,9.2336,216.1178,-4434.824,889.34,0
2022-03-30 03:00:00,10.653049,0.6385852,244.2355,6.5964556,142.52127,-4814.126,837.55695,0
2022-03-30 06:00:00,12.026134,0.6689478,279.78387,7.3459253,135.18056,-3523.181,426.56482,0
2022-03-30 09:00:00,31.899845,0.8942418,318.87646,9.167856,203.58,-4582.8257,785.7381,0
2022-03-30 12:00:00,7.6695766,0.6174715,273.73593,7.582677,220.9476,-4013.7166,1304.5493,0
2022-03-30 15:00:00,18.585283,0.74737006,279.05072,8.495069,164.94708,-4407.25,717.7847,0
2022-03-30 18:00:00,14.229477,0.69291496,259.10797,7.8027835,137.4435,-3726.1963,447.72165,0
2022-03-30 21:00:00,24.675161,0.8168891,248.44278,8.354721,199.8014,-4025.9521,775.5139,0
2022-03-31 03:00:00,7.3069696,0.5755874,252.8646,7.427143,111.587616,-4859.727,651.68256,0
2022-03-31 06:00:00,12.28529,0.676762,255.54391,8.348961,141.51466,-4119.8384,536.1169,0
2022-03-31 09:00:00,7.6225405,0.58378464,249.93027,6.803226,182.52646,-4659.9683,910.0645,0
2022-03-31 12:00:00,41.90244,0.929506,287.50922,10.643816,192.24158,-4126.146,939.9079,1
2022-03-31 15:00:00,16.674091,0.68425524,248.22568,8.677624,166.94386,-4711.0015,679.31146,0
2022-03-31 18:00:00,3.2171657,0.46961015,227.55344,7.7655554,114.267784,-3350.5894,243.83333,0
2022-04-01 00:00:00,18.795185,0.7048668,256.58078,8.603722,217.7142,-4271.636,1091.6511,0
2022-04-01 03:00:00,12.015607,0.73816,225.73386,7.7459993,65.274,-5074.996,904.6,0
2022-04-01 06:00:00,24.50853,0.81513834,263.42023,9.210361,151.45541,-3167.745,423.53012,0
2022-04-01 09:00:00,11.304017,0.6850034,281.97333,9.794884,200.20416,-4452.4146,780.7907,0
2022-04-01 12:00:00,20.306902,0.70743984,250.87578,8.035889,218.09422,-4061.1528,1089.6333,0
2022-04-01 15:00:00,30.252907,1.0763937,290.26373,12.189666,246.77266,-3729.6814,1473.6,1
2022-04-01 21:00:00,16.833784,0.70888597,261.9599,6.8071995,221.28864,-4123.802,908.61,0
2022-04-02 03:00:00,11.523926,0.6563512,260.147,6.5224004,122.432205,-4694.5337,330.86,0
2022-04-02 06:00:00,34.904606,0.82643574,258.38855,8.621411,167.87965,-3916.992,449.25153,0
2022-04-02 09:00:00,11.836529,0.66775733,280.80695,8.525762,216.6129,-4612.7393,755.7458,0
2022-04-02 12:00:00,14.7179575,0.68536323,262.44333,8.437403,229.03662,-4199.2847,1065.883,0
2022-04-02 15:00:00,26.723488,0.8993251,307.63766,9.323869,192.41078,-4061.5671,681.27734,0
2022-04-02 18:00:00,3.2656431,0.51608,212.31955,8.373809,114.82047,-4126.579,245.38095,0
2022-04-02 21:00:00,17.570498,0.6611354,272.86682,7.0602126,221.45107,-4208.714,979.2234,0
2022-04-03 03:00:00,27.374996,0.7753843,254.98532,6.899467,153.95851,-5062.7363,942.0133,0
2022-04-03 06:00:00,39.75382,0.854422,247.17542,8.3635645,153.65446,-3502.191,410.61386,0
2022-04-03 09:00:00,15.054703,0.7356848,278.75986,8.036622,227.33229,-4212.918,1157.7162,0
2022-04-03 12:00:00,26.319845,0.85167056,277.0248,7.839999,235.49236,-4301.728,595.38336,0
2022-04-03 15:00:00,15.317409,0.681118,262.8538,7.980714,114.79696,-4454.35,444.3393,0
2022-04-03 18:00:00,12.082005,0.7115208,207.83846,5.7527027,120.4538,-3014.7522,224.89189,0
2022-04-03 21:00:00,20.478296,0.78198916,278.71707,7.664531,212.86374,-4192.3516,1052.125,0
2022-04-04 00:00:00,25.029629,0.8867835,306.47333,7.757111,230.86354,-4620.7,725.93335,0
2022-04-04 03:00:00,41.87233,0.87884855,284.6207,9.076999,154.9125,-4521.355,706.1667,0
2022-04-04 06:00:00,33.65634,0.8423856,267.56738,8.129852,166.66888,-3754.3682,486.06616,0
2022-04-04 09:00:00,8.7078085,0.6589271,286.43024,9.355332,310.63605,-4380.2607,998.36664,0
2022-04-04 12:00:00,18.809715,0.79331404,278.5475,7.423944,199.02928,-3934.983,1272.2394,0
2022-04-04 15:00:00,62.022655,1.0381168,283.8625,9.130596,188.0898,-4445.213,693.1921,1
2022-04-04 18:00:00,4.8882008,0.5025588,221.78096,7.4804363,98.205864,-3216.5156,217.5,0
2022-04-04 21:00:00,17.860966,0.79813045,298.40448,9.357272,267.82968,-4014.0535,1047.9697,0
2022-04-05 03:00:00,58.135715,0.9155756,272.88626,7.1105876,144.09059,-4765.426,793.7647,0
2022-04-05 06:00:00,27.211946,0.791031,255.50989,8.251279,158.33743,-3843.464,465.552,0
2022-04-05 09:00:00,14.640837,0.7837507,267.0733,7.8216677,222.12766,-4600.676,897.7222,0
2022-04-05 12:00:00,33.099827,0.9722384,314.00034,8.574328,181.59299,-3784.112,931.791,1
2022-04-05 15:00:00,31.904724,0.89973086,279.12497,7.626364,160.95078,-4491.8726,599.94403,0
2022-04-05 18:00:00,2.7112434,0.5627211,189.99823,8.268823,65.831764,-3196.2463,234.70589,0
2022-04-06 03:00:00,42.46448,0.95598966,280.27985,7.5,171.94,-4822.6074,821.6185,1
2022-04-06 06:00:00,8.195337,0.63559824,232.21086,8.740769,151.07999,-2884.431,240.9423,0
2022-04-06 09:00:00,22.87044,0.89233696,322.00446,10.010732,286.5534,-4426.1353,801.53656,0
2022-04-06 12:00:00,29.968037,0.81033784,275.02808,7.441999,204.4534,-4156.749,1292.6,0
2022-04-06 15:00:00,26.101946,0.7990028,283.46997,9.611982,189.71158,-4496.465,760.99207,0
2022-04-06 18:00:00,15.935981,0.69591725,282.28183,9.435979,159.49475,-3798.4316,447.7835,0
2022-04-06 21:00:00,38.21226,0.88134766,302.5171,9.259082,222.28296,-4046.72,894.31635,0
2022-04-07 03:00:00,33.903126,0.7957765,253.79587,6.879492,123.43679,-4927.4087,468.25424,0
2022-04-07 06:00:00,17.653666,0.7746663,258.44812,10.735071,154.94887,-4063.2532,452.5357,0
2022-04-07 09:00:00,28.398638,0.84458286,362.43707,7.764068,204.44101,-4720.3955,846.4237,0
2022-04-07 12:00:00,35.466255,0.8226339,241.83708,7.59065,164.9013,-4171.1743,978.4415,0
2022-04-07 15:00:00,21.657541,0.7881879,245.58427,9.014625,179.68962,-4076.6133,606.15625,0
2022-04-07 18:00:00,2.6673548,0.52132,179.11322,7.2874994,82.12851,-3992.6028,255.9,0
2022-04-08 03:00:00,23.660908,0.8595624,252.82022,7.4691133,173.84822,-5035.5605,922.8608,0
2022-04-09 00:00:00,26.649069,0.76655364,278.85193,17.5,269.10928,-5020.403,590.2143,0
2022-04-09 06:00:00,18.717722,0.8064469,250.51566,6.911132,154.71358,-3893.9565,525.45654,0
2022-04-09 12:00:00,17.604185,0.7245189,288.53467,9.956666,186.70273,-4054.7002,1162.909,0
2022-04-10 15:00:00,33.11313,0.84778464,257.63168,14.7275,221.48788,-4185.6562,501.071,0
2022-04-13 12:00:00,48.819115,1.0096996,302.41183,11.096842,204.08023,-4055.586,1102.3182,1
2022-04-13 18:00:00,21.286646,0.70585555,241.18803,8.178536,198.60602,-4046.6873,467.82794,0
2022-04-15 09:00:00,88.938095,1.7088417,265.417,7.8716664,230.08083,-4225.7417,1153.4247,1
2022-04-16 09:00:00,124.676315,1.6830938,413.84924,12.193332,259.8783,-4381.835,998.3,1
2022-04-17 06:00:00,34.905888,0.7973163,255.37239,7.8662496,225.6642,-3698.4148,447.3411,0
2022-04-17 15:00:00,40.735073,0.8858501,270.22372,4.9941373,167.54514,-4495.367,598.4653,0
2022-04-18 09:00:00,31.213314,0.91294205,310.07297,13.8603115,217.13762,-4374.494,784.7619,0
2022-04-19 03:00:00,68.58873,0.77732193,241.89407,8.0589285,119.498215,-4944.3086,488.8393,0
2022-04-19 18:00:00,2.7809498,0.42842716,209.36398,6.1354995,91.426,-3994.109,255.95,0
2022-04-21 12:00:00,24.115496,0.951225,256.81577,11.012499,183.45572,-4044.6682,1175.6533,1
2022-04-23 18:00:00,21.159546,0.7901808,247.8649,8.20381,189.58594,-3825.0808,453.77084,0
2022-04-26 06:00:00,48.78039,0.91741335,240.17993,7.2517633,155.02281,-4020.3015,464.4895,0
2022-04-26 09:00:00,36.826313,1.0272276,306.8859,9.617031,196.09265,-4653.73,723.8906,1
2022-04-28 03:00:00,41.730503,0.9525344,274.48602,7.4644437,132.45316,-4521.398,706.3,1
2022-04-28 06:00:00,52.748825,0.8988568,262.4549,8.865811,164.87244,-3740.3103,470.74808,0
2022-04-28 12:00:00,17.819557,0.78141963,302.10553,11.483333,181.80315,-3941.4385,1291.9572,0
2022-04-29 15:00:00,44.66328,0.8774409,273.18246,6.502069,153.88875,-4495.009,598.4722,0
